what,kind,bundleId,bundleVersion,description,time
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1333485966032
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1333485973402
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1333485973405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333485976217
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333485987766
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333485987874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333485987921
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1333485988317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333485991565
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1333485993671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486000301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486085950
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1333486085982
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333486087207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486092419
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333486099768
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1333486099806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486099966
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1333486099975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333486099975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486104710
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333486129861
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333486129907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486130007
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1333486130528
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1333486142808
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333486143273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486143287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486146833
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333486149287
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333486161742
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1333486165015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486165161
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1333486173242
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1333486173251
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1333486173273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486193844
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1333486193869
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1333486194370
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1333486194419
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1333486194420
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1333486194430
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1333486194467
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333486205937
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1333486217382
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1333486217413
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333486218617
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1333486220075
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1333486220104
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333486221143
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1333486237623
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1333486239030
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333486240088
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1333486267535
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333486268328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486278850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486313408
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333486313449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333486314801
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1333486328003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486328304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486328381
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1333486331359
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333486357866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1333486359427
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333486380170
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1333486380200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486384155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486403131
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333486403238
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333486403293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486421443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486425276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333486428893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486439894
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1333486439904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486465594
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333486465681
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333486471107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486482302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486516164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486521276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486561436
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1333486561450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486561500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486563999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486564916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486570155
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333486571642
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333486584137
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486601721
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333486603793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486603817
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1333486603835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333486603835
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1333486610105
error,log,,,"The program file specified in the launch configuration does not exist",1333486610546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486610575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486619360
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333486621701
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333486646509
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1333486659060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486667803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486672510
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1333486672517
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1333486675890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486676761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333486676983
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1333486706327
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333486708025
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333486708079
